Workload,Replication,From,To,Transitions,Probability,TotalFrom
WL-STRESS-REP04,4,Grill,SINK,50,0.20408163265306123,245
WL-STRESS-REP04,4,Beverage,Grill,72,0.2857142857142857,252
WL-STRESS-REP04,4,Beverage,Beverage,53,0.21031746031746032,252
WL-STRESS-REP04,4,Beverage,Dessert,77,0.3055555555555556,252
WL-STRESS-REP04,4,Beverage,SINK,50,0.1984126984126984,252
WL-STRESS-REP04,4,Dessert,Grill,69,0.2793522267206478,247
WL-STRESS-REP04,4,Dessert,Beverage,71,0.2874493927125506,247
WL-STRESS-REP04,4,Dessert,Dessert,60,0.242914979757085,247
WL-STRESS-REP04,4,Dessert,SINK,47,0.1902834008097166,247
WL-STRESS-REP05,5,Grill,Grill,49,0.196,250
WL-STRESS-REP05,5,Grill,Beverage,78,0.312,250
WL-STRESS-REP05,5,Grill,Dessert,73,0.292,250
WL-STRESS-REP05,5,Grill,SINK,50,0.2,250
WL-STRESS-REP05,5,Beverage,Grill,76,0.296875,256
WL-STRESS-REP05,5,Beverage,Beverage,49,0.19140625,256
WL-STRESS-REP05,5,Beverage,Dessert,77,0.30078125,256
WL-STRESS-REP05,5,Beverage,SINK,54,0.2109375,256
WL-STRESS-REP05,5,Dessert,Grill,74,0.30578512396694213,242
WL-STRESS-REP05,5,Dessert,Beverage,77,0.3181818181818182,242
WL-STRESS-REP05,5,Dessert,Dessert,43,0.17768595041322313,242
WL-STRESS-REP05,5,Dessert,SINK,48,0.19834710743801653,242
WL-STRESS-REP06,6,Grill,Grill,35,0.15765765765765766,222
WL-STRESS-REP06,6,Grill,Beverage,67,0.30180180180180183,222
WL-STRESS-REP06,6,Grill,Dessert,77,0.34684684684684686,222
WL-STRESS-REP06,6,Grill,SINK,43,0.19369369369369369,222
WL-STRESS-REP06,6,Beverage,Grill,75,0.3048780487804878,246
WL-STRESS-REP06,6,Beverage,Beverage,48,0.1951219512195122,246
WL-STRESS-REP06,6,Beverage,Dessert,72,0.2926829268292683,246
WL-STRESS-REP06,6,Beverage,SINK,51,0.2073170731707317,246
WL-STRESS-REP06,6,Dessert,Grill,67,0.2863247863247863,234
WL-STRESS-REP06,6,Dessert,Beverage,80,0.3418803418803419,234
WL-STRESS-REP06,6,Dessert,Dessert,38,0.1623931623931624,234
WL-STRESS-REP06,6,Dessert,SINK,49,0.2094017094017094,234
WL-STRESS-REP07,7,Grill,Grill,45,0.189873417721519,237
WL-STRESS-REP07,7,Grill,Beverage,68,0.2869198312236287,237
WL-STRESS-REP07,7,Grill,Dessert,81,0.34177215189873417,237
WL-STRESS-REP07,7,Grill,SINK,43,0.18143459915611815,237
WL-STRESS-REP07,7,Beverage,Grill,70,0.2755905511811024,254
WL-STRESS-REP07,7,Beverage,Beverage,55,0.21653543307086615,254
WL-STRESS-REP07,7,Beverage,Dessert,85,0.3346456692913386,254
WL-STRESS-REP07,7,Beverage,SINK,44,0.1732283464566929,254
WL-STRESS-REP07,7,Dessert,Grill,62,0.24899598393574296,249
WL-STRESS-REP07,7,Dessert,Beverage,79,0.3172690763052209,249
WL-STRESS-REP07,7,Dessert,Dessert,50,0.20080321285140562,249
WL-STRESS-REP07,7,Dessert,SINK,58,0.23293172690763053,249
WL-STRESS-REP08,8,Grill,Grill,57,0.22007722007722008,259
WL-STRESS-REP08,8,Grill,Beverage,71,0.27413127413127414,259
WL-STRESS-REP08,8,Grill,Dessert,76,0.29343629343629346,259
WL-STRESS-REP08,8,Grill,SINK,55,0.21235521235521235,259
WL-STRESS-REP08,8,Beverage,Grill,85,0.33073929961089493,257
WL-STRESS-REP08,8,Beverage,Beverage,51,0.19844357976653695,257
WL-STRESS-REP08,8,Beverage,Dessert,75,0.2918287937743191,257
WL-STRESS-REP08,8,Beverage,SINK,46,0.17898832684824903,257
WL-STRESS-REP08,8,Dessert,Grill,61,0.23735408560311283,257
WL-STRESS-REP08,8,Dessert,Beverage,84,0.32684824902723736,257
WL-STRESS-REP08,8,Dessert,Dessert,47,0.1828793774319066,257
WL-STRESS-REP08,8,Dessert,SINK,65,0.2529182879377432,257
WL-STRESS-REP09,9,Grill,Grill,53,0.19413919413919414,273
WL-STRESS-REP09,9,Grill,Beverage,91,0.3333333333333333,273
WL-STRESS-REP09,9,Grill,Dessert,69,0.25274725274725274,273
WL-STRESS-REP09,9,Grill,SINK,60,0.21978021978021978,273
WL-STRESS-REP09,9,Beverage,Grill,76,0.304,250
WL-STRESS-REP09,9,Beverage,Beverage,52,0.208,250
WL-STRESS-REP09,9,Beverage,Dessert,75,0.3,250
WL-STRESS-REP09,9,Beverage,SINK,47,0.188,250
WL-STRESS-REP09,9,Dessert,Grill,72,0.3116883116883117,231
WL-STRESS-REP09,9,Dessert,Beverage,70,0.30303030303030304,231
WL-STRESS-REP09,9,Dessert,Dessert,45,0.19480519480519481,231
WL-STRESS-REP09,9,Dessert,SINK,44,0.19047619047619047,231
WL-STRESS-REP10,10,Grill,Grill,44,0.19909502262443438,221
WL-STRESS-REP10,10,Grill,Beverage,54,0.24434389140271492,221
WL-STRESS-REP10,10,Grill,Dessert,64,0.2895927601809955,221
WL-STRESS-REP10,10,Grill,SINK,59,0.2669683257918552,221
WL-STRESS-REP10,10,Beverage,Grill,53,0.26108374384236455,203
WL-STRESS-REP10,10,Beverage,Beverage,38,0.18719211822660098,203
WL-STRESS-REP10,10,Beverage,Dessert,61,0.30049261083743845,203
WL-STRESS-REP10,10,Beverage,SINK,51,0.2512315270935961,203
WL-STRESS-REP10,10,Dessert,Grill,65,0.3080568720379147,211
WL-STRESS-REP10,10,Dessert,Beverage,64,0.3033175355450237,211
WL-STRESS-REP10,10,Dessert,Dessert,37,0.17535545023696683,211
WL-STRESS-REP10,10,Dessert,SINK,45,0.2132701421800948,211
WL-STRESS-REP11,11,Grill,Grill,44,0.1825726141078838,241
WL-STRESS-REP11,11,Grill,Beverage,73,0.3029045643153527,241
WL-STRESS-REP11,11,Grill,Dessert,72,0.2987551867219917,241
WL-STRESS-REP11,11,Grill,SINK,52,0.2157676348547718,241
WL-STRESS-REP11,11,Beverage,Grill,81,0.3127413127413127,259
WL-STRESS-REP11,11,Beverage,Beverage,54,0.2084942084942085,259
WL-STRESS-REP11,11,Beverage,Dessert,74,0.2857142857142857,259
WL-STRESS-REP11,11,Beverage,SINK,50,0.19305019305019305,259
WL-STRESS-REP11,11,Dessert,Grill,65,0.2480916030534351,262
WL-STRESS-REP11,11,Dessert,Beverage,71,0.27099236641221375,262
WL-STRESS-REP11,11,Dessert,Dessert,58,0.22137404580152673,262
WL-STRESS-REP11,11,Dessert,SINK,68,0.2595419847328244,262
WL-STRESS-REP12,12,Grill,Grill,57,0.2235294117647059,255
WL-STRESS-REP12,12,Grill,Beverage,72,0.2823529411764706,255
WL-STRESS-REP12,12,Grill,Dessert,72,0.2823529411764706,255
WL-STRESS-REP12,12,Grill,SINK,54,0.21176470588235294,255
WL-STRESS-REP12,12,Beverage,Grill,72,0.2748091603053435,262
WL-STRESS-REP12,12,Beverage,Beverage,58,0.22137404580152673,262
WL-STRESS-REP12,12,Beverage,Dessert,84,0.32061068702290074,262
WL-STRESS-REP12,12,Beverage,SINK,48,0.183206106870229,262
WL-STRESS-REP12,12,Dessert,Grill,72,0.288,250
WL-STRESS-REP12,12,Dessert,Beverage,78,0.312,250
WL-STRESS-REP12,12,Dessert,Dessert,53,0.212,250
WL-STRESS-REP12,12,Dessert,SINK,47,0.188,250
WL-STRESS-REP13,13,Grill,Grill,50,0.20242914979757085,247
WL-STRESS-REP13,13,Grill,Beverage,66,0.26720647773279355,247
WL-STRESS-REP13,13,Grill,Dessert,78,0.3157894736842105,247
WL-STRESS-REP13,13,Grill,SINK,53,0.2145748987854251,247
WL-STRESS-REP13,13,Beverage,Grill,66,0.2727272727272727,242
WL-STRESS-REP13,13,Beverage,Beverage,54,0.2231404958677686,242
WL-STRESS-REP13,13,Beverage,Dessert,66,0.2727272727272727,242
WL-STRESS-REP13,13,Beverage,SINK,56,0.23140495867768596,242
WL-STRESS-REP13,13,Dessert,Grill,73,0.30165289256198347,242
WL-STRESS-REP13,13,Dessert,Beverage,74,0.30578512396694213,242
WL-STRESS-REP13,13,Dessert,Dessert,46,0.19008264462809918,242
WL-STRESS-REP13,13,Dessert,SINK,49,0.2024793388429752,242
WL-STRESS-REP14,14,Grill,Grill,61,0.2053872053872054,297
WL-STRESS-REP14,14,Grill,Beverage,83,0.27946127946127947,297
WL-STRESS-REP14,14,Grill,Dessert,92,0.30976430976430974,297
WL-STRESS-REP14,14,Grill,SINK,61,0.2053872053872054,297
WL-STRESS-REP14,14,Beverage,Grill,83,0.32806324110671936,253
WL-STRESS-REP14,14,Beverage,Beverage,51,0.2015810276679842,253
WL-STRESS-REP14,14,Beverage,Dessert,66,0.2608695652173913,253
WL-STRESS-REP14,14,Beverage,SINK,53,0.20948616600790515,253
WL-STRESS-REP14,14,Dessert,Grill,94,0.36015325670498083,261
WL-STRESS-REP14,14,Dessert,Beverage,78,0.2988505747126437,261
WL-STRESS-REP14,14,Dessert,Dessert,52,0.19923371647509577,261
WL-STRESS-REP14,14,Dessert,SINK,37,0.1417624521072797,261
WL-STRESS-REP15,15,Grill,Grill,45,0.2,225
WL-STRESS-REP15,15,Grill,Beverage,66,0.29333333333333333,225
WL-STRESS-REP15,15,Grill,Dessert,55,0.24444444444444444,225
WL-STRESS-REP15,15,Grill,SINK,59,0.26222222222222225,225
WL-STRESS-REP15,15,Beverage,Grill,75,0.30991735537190085,242
WL-STRESS-REP15,15,Beverage,Beverage,50,0.2066115702479339,242
WL-STRESS-REP15,15,Beverage,Dessert,72,0.2975206611570248,242
WL-STRESS-REP15,15,Beverage,SINK,45,0.1859504132231405,242
WL-STRESS-REP15,15,Dessert,Grill,57,0.2556053811659193,223
WL-STRESS-REP15,15,Dessert,Beverage,73,0.3273542600896861,223
WL-STRESS-REP15,15,Dessert,Dessert,35,0.15695067264573992,223
WL-STRESS-REP15,15,Dessert,SINK,58,0.2600896860986547,223
WL-STRESS-REP16,16,Grill,Grill,49,0.18702290076335878,262
WL-STRESS-REP16,16,Grill,Beverage,83,0.31679389312977096,262
WL-STRESS-REP16,16,Grill,Dessert,80,0.3053435114503817,262
WL-STRESS-REP16,16,Grill,SINK,50,0.19083969465648856,262
WL-STRESS-REP16,16,Beverage,Grill,75,0.3138075313807531,239
WL-STRESS-REP16,16,Beverage,Beverage,45,0.18828451882845187,239
WL-STRESS-REP16,16,Beverage,Dessert,76,0.3179916317991632,239
WL-STRESS-REP16,16,Beverage,SINK,43,0.1799163179916318,239
WL-STRESS-REP16,16,Dessert,Grill,84,0.3373493975903614,249
WL-STRESS-REP16,16,Dessert,Beverage,56,0.2248995983935743,249
WL-STRESS-REP16,16,Dessert,Dessert,51,0.20481927710843373,249
WL-STRESS-REP16,16,Dessert,SINK,58,0.23293172690763053,249
WL-STRESS-REP17,17,Grill,Grill,62,0.22382671480144403,277
WL-STRESS-REP17,17,Grill,Beverage,77,0.2779783393501805,277
WL-STRESS-REP17,17,Grill,Dessert,92,0.33212996389891697,277
WL-STRESS-REP17,17,Grill,SINK,46,0.16606498194945848,277
WL-STRESS-REP17,17,Beverage,Grill,85,0.2920962199312715,291
WL-STRESS-REP17,17,Beverage,Beverage,71,0.24398625429553264,291
WL-STRESS-REP17,17,Beverage,Dessert,80,0.27491408934707906,291
WL-STRESS-REP17,17,Beverage,SINK,55,0.18900343642611683,291
WL-STRESS-REP17,17,Dessert,Grill,78,0.2932330827067669,266
WL-STRESS-REP17,17,Dessert,Beverage,80,0.3007518796992481,266
WL-STRESS-REP17,17,Dessert,Dessert,45,0.16917293233082706,266
WL-STRESS-REP17,17,Dessert,SINK,63,0.23684210526315788,266
WL-STRESS-REP18,18,Grill,Grill,62,0.2080536912751678,298
WL-STRESS-REP18,18,Grill,Beverage,92,0.3087248322147651,298
WL-STRESS-REP18,18,Grill,Dessert,76,0.2550335570469799,298
WL-STRESS-REP18,18,Grill,SINK,68,0.22818791946308725,298
WL-STRESS-REP18,18,Beverage,Grill,87,0.35655737704918034,244
WL-STRESS-REP18,18,Beverage,Beverage,40,0.16393442622950818,244
WL-STRESS-REP18,18,Beverage,Dessert,68,0.2786885245901639,244
WL-STRESS-REP18,18,Beverage,SINK,49,0.20081967213114754,244
WL-STRESS-REP18,18,Dessert,Grill,73,0.3054393305439331,239
WL-STRESS-REP18,18,Dessert,Beverage,73,0.3054393305439331,239
WL-STRESS-REP18,18,Dessert,Dessert,46,0.19246861924686193,239
WL-STRESS-REP18,18,Dessert,SINK,47,0.19665271966527198,239
WL-STRESS-REP19,19,Grill,Grill,53,0.2145748987854251,247
WL-STRESS-REP19,19,Grill,Beverage,82,0.3319838056680162,247
WL-STRESS-REP19,19,Grill,Dessert,68,0.27530364372469635,247
WL-STRESS-REP19,19,Grill,SINK,44,0.17813765182186234,247
WL-STRESS-REP19,19,Beverage,Grill,58,0.26126126126126126,222
WL-STRESS-REP19,19,Beverage,Beverage,39,0.17567567567567569,222
WL-STRESS-REP19,19,Beverage,Dessert,74,0.3333333333333333,222
WL-STRESS-REP19,19,Beverage,SINK,51,0.22972972972972974,222
WL-STRESS-REP19,19,Dessert,Grill,70,0.2928870292887029,239
WL-STRESS-REP19,19,Dessert,Beverage,61,0.25523012552301255,239
WL-STRESS-REP19,19,Dessert,Dessert,60,0.2510460251046025,239
WL-STRESS-REP19,19,Dessert,SINK,48,0.200836820083682,239
WL-STRESS-REP20,20,Grill,Grill,56,0.20437956204379562,274
WL-STRESS-REP20,20,Grill,Beverage,83,0.3029197080291971,274
WL-STRESS-REP20,20,Grill,Dessert,77,0.28102189781021897,274
WL-STRESS-REP20,20,Grill,SINK,58,0.2116788321167883,274
WL-STRESS-REP20,20,Beverage,Grill,80,0.3053435114503817,262
WL-STRESS-REP20,20,Beverage,Beverage,63,0.24045801526717558,262
WL-STRESS-REP20,20,Beverage,Dessert,78,0.29770992366412213,262
WL-STRESS-REP20,20,Beverage,SINK,41,0.15648854961832062,262
WL-STRESS-REP20,20,Dessert,Grill,90,0.3383458646616541,266
WL-STRESS-REP20,20,Dessert,Beverage,71,0.2669172932330827,266
WL-STRESS-REP20,20,Dessert,Dessert,58,0.21804511278195488,266
WL-STRESS-REP20,20,Dessert,SINK,47,0.17669172932330826,266
WL-STRESS-REP21,21,Grill,Grill,51,0.1881918819188192,271
WL-STRESS-REP21,21,Grill,Beverage,79,0.2915129151291513,271
WL-STRESS-REP21,21,Grill,Dessert,89,0.3284132841328413,271
WL-STRESS-REP21,21,Grill,SINK,52,0.1918819188191882,271
WL-STRESS-REP21,21,Beverage,Grill,87,0.29591836734693877,294
WL-STRESS-REP21,21,Beverage,Beverage,61,0.20748299319727892,294
WL-STRESS-REP21,21,Beverage,Dessert,89,0.30272108843537415,294
WL-STRESS-REP21,21,Beverage,SINK,57,0.19387755102040816,294
WL-STRESS-REP21,21,Dessert,Grill,74,0.28793774319066145,257
WL-STRESS-REP21,21,Dessert,Beverage,89,0.3463035019455253,257
WL-STRESS-REP21,21,Dessert,Dessert,48,0.1867704280155642,257
WL-STRESS-REP21,21,Dessert,SINK,46,0.17898832684824903,257
WL-STRESS-REP22,22,Grill,Grill,57,0.21755725190839695,262
WL-STRESS-REP22,22,Grill,Beverage,72,0.2748091603053435,262
WL-STRESS-REP22,22,Grill,Dessert,72,0.2748091603053435,262
WL-STRESS-REP22,22,Grill,SINK,61,0.23282442748091603,262
WL-STRESS-REP22,22,Beverage,Grill,76,0.3220338983050847,236
WL-STRESS-REP22,22,Beverage,Beverage,48,0.2033898305084746,236
WL-STRESS-REP22,22,Beverage,Dessert,67,0.2838983050847458,236
WL-STRESS-REP22,22,Beverage,SINK,45,0.1906779661016949,236
WL-STRESS-REP22,22,Dessert,Grill,74,0.3217391304347826,230
WL-STRESS-REP22,22,Dessert,Beverage,67,0.29130434782608694,230
WL-STRESS-REP22,22,Dessert,Dessert,45,0.1956521739130435,230
WL-STRESS-REP22,22,Dessert,SINK,44,0.19130434782608696,230
WL-STRESS-REP23,23,Grill,Grill,79,0.2507936507936508,315
WL-STRESS-REP23,23,Grill,Beverage,94,0.2984126984126984,315
WL-STRESS-REP23,23,Grill,Dessert,81,0.2571428571428571,315
WL-STRESS-REP23,23,Grill,SINK,61,0.19365079365079366,315
WL-STRESS-REP23,23,Beverage,Grill,89,0.34765625,256
WL-STRESS-REP23,23,Beverage,Beverage,53,0.20703125,256
WL-STRESS-REP23,23,Beverage,Dessert,75,0.29296875,256
WL-STRESS-REP23,23,Beverage,SINK,39,0.15234375,256
WL-STRESS-REP23,23,Dessert,Grill,81,0.3319672131147541,244
WL-STRESS-REP23,23,Dessert,Beverage,68,0.2786885245901639,244
WL-STRESS-REP23,23,Dessert,Dessert,46,0.1885245901639344,244
WL-STRESS-REP23,23,Dessert,SINK,49,0.20081967213114754,244
WL-STRESS-REP24,24,Grill,Grill,41,0.16872427983539096,243
WL-STRESS-REP24,24,Grill,Beverage,87,0.35802469135802467,243
WL-STRESS-REP24,24,Grill,Dessert,75,0.30864197530864196,243
WL-STRESS-REP24,24,Grill,SINK,40,0.1646090534979424,243
WL-STRESS-REP24,24,Beverage,Grill,71,0.2689393939393939,264
WL-STRESS-REP24,24,Beverage,Beverage,44,0.16666666666666666,264
WL-STRESS-REP24,24,Beverage,Dessert,98,0.3712121212121212,264
WL-STRESS-REP24,24,Beverage,SINK,51,0.19318181818181818,264
WL-STRESS-REP24,24,Dessert,Grill,92,0.3333333333333333,276
WL-STRESS-REP24,24,Dessert,Beverage,75,0.2717391304347826,276
WL-STRESS-REP24,24,Dessert,Dessert,61,0.2210144927536232,276
WL-STRESS-REP24,24,Dessert,SINK,48,0.17391304347826086,276
WL-STRESS-REP25,25,Grill,Grill,52,0.18840579710144928,276
WL-STRESS-REP25,25,Grill,Beverage,97,0.35144927536231885,276
WL-STRESS-REP25,25,Grill,Dessert,81,0.29347826086956524,276
WL-STRESS-REP25,25,Grill,SINK,46,0.16666666666666666,276
WL-STRESS-REP25,25,Beverage,Grill,72,0.2706766917293233,266
WL-STRESS-REP25,25,Beverage,Beverage,52,0.19548872180451127,266
WL-STRESS-REP25,25,Beverage,Dessert,83,0.31203007518796994,266
WL-STRESS-REP25,25,Beverage,SINK,59,0.22180451127819548,266
WL-STRESS-REP25,25,Dessert,Grill,96,0.367816091954023,261
WL-STRESS-REP25,25,Dessert,Beverage,70,0.2681992337164751,261
WL-STRESS-REP25,25,Dessert,Dessert,55,0.210727969348659,261
WL-STRESS-REP25,25,Dessert,SINK,40,0.1532567049808429,261
WL-STRESS-REP26,26,Grill,Grill,53,0.2245762711864407,236
WL-STRESS-REP26,26,Grill,Beverage,61,0.2584745762711864,236
WL-STRESS-REP26,26,Grill,Dessert,79,0.3347457627118644,236
WL-STRESS-REP26,26,Grill,SINK,43,0.18220338983050846,236
WL-STRESS-REP26,26,Beverage,Grill,68,0.26877470355731226,253
WL-STRESS-REP26,26,Beverage,Beverage,52,0.20553359683794467,253
WL-STRESS-REP26,26,Beverage,Dessert,78,0.308300395256917,253
WL-STRESS-REP26,26,Beverage,SINK,55,0.21739130434782608,253
WL-STRESS-REP26,26,Dessert,Grill,67,0.26587301587301587,252
WL-STRESS-REP26,26,Dessert,Beverage,84,0.3333333333333333,252
WL-STRESS-REP26,26,Dessert,Dessert,59,0.23412698412698413,252
WL-STRESS-REP26,26,Dessert,SINK,42,0.16666666666666666,252
WL-STRESS-REP27,27,Grill,Grill,74,0.2792452830188679,265
WL-STRESS-REP27,27,Grill,Beverage,63,0.23773584905660378,265
WL-STRESS-REP27,27,Grill,Dessert,77,0.29056603773584905,265
WL-STRESS-REP27,27,Grill,SINK,51,0.19245283018867926,265
WL-STRESS-REP27,27,Beverage,Grill,68,0.29694323144104806,229
WL-STRESS-REP27,27,Beverage,Beverage,46,0.20087336244541484,229
WL-STRESS-REP27,27,Beverage,Dessert,62,0.27074235807860264,229
WL-STRESS-REP27,27,Beverage,SINK,53,0.2314410480349345,229
WL-STRESS-REP27,27,Dessert,Grill,73,0.3230088495575221,226
WL-STRESS-REP27,27,Dessert,Beverage,78,0.34513274336283184,226
WL-STRESS-REP27,27,Dessert,Dessert,31,0.13716814159292035,226
WL-STRESS-REP27,27,Dessert,SINK,44,0.19469026548672566,226
WL-STRESS-REP28,28,Grill,Grill,47,0.18951612903225806,248
WL-STRESS-REP28,28,Grill,Beverage,81,0.32661290322580644,248
WL-STRESS-REP28,28,Grill,Dessert,71,0.2862903225806452,248
WL-STRESS-REP28,28,Grill,SINK,49,0.1975806451612903,248
WL-STRESS-REP28,28,Beverage,Grill,68,0.2821576763485477,241
WL-STRESS-REP28,28,Beverage,Beverage,48,0.1991701244813278,241
WL-STRESS-REP28,28,Beverage,Dessert,82,0.34024896265560167,241
WL-STRESS-REP28,28,Beverage,SINK,43,0.17842323651452283,241
WL-STRESS-REP28,28,Dessert,Grill,71,0.29957805907172996,237
WL-STRESS-REP28,28,Dessert,Beverage,69,0.2911392405063291,237
WL-STRESS-REP28,28,Dessert,Dessert,43,0.18143459915611815,237
WL-STRESS-REP28,28,Dessert,SINK,54,0.22784810126582278,237
WL-STRESS-REP29,29,Grill,Grill,51,0.21610169491525424,236
WL-STRESS-REP29,29,Grill,Beverage,58,0.2457627118644068,236
WL-STRESS-REP29,29,Grill,Dessert,66,0.2796610169491525,236
WL-STRESS-REP29,29,Grill,SINK,61,0.2584745762711864,236
WL-STRESS-REP29,29,Beverage,Grill,68,0.31627906976744186,215
WL-STRESS-REP29,29,Beverage,Beverage,43,0.2,215
WL-STRESS-REP29,29,Beverage,Dessert,67,0.3116279069767442,215
WL-STRESS-REP29,29,Beverage,SINK,37,0.17209302325581396,215
WL-STRESS-REP29,29,Dessert,Grill,67,0.28879310344827586,232
WL-STRESS-REP29,29,Dessert,Beverage,73,0.3146551724137931,232
WL-STRESS-REP29,29,Dessert,Dessert,42,0.1810344827586207,232
WL-STRESS-REP29,29,Dessert,SINK,50,0.21551724137931033,232
WL-STRESS-REP30,30,Grill,Grill,61,0.21785714285714286,280
WL-STRESS-REP30,30,Grill,Beverage,85,0.30357142857142855,280
WL-STRESS-REP30,30,Grill,Dessert,80,0.2857142857142857,280
WL-STRESS-REP30,30,Grill,SINK,54,0.19285714285714287,280
WL-STRESS-REP30,30,Beverage,Grill,77,0.29277566539923955,263
WL-STRESS-REP30,30,Beverage,Beverage,61,0.23193916349809887,263
WL-STRESS-REP30,30,Beverage,Dessert,80,0.3041825095057034,263
WL-STRESS-REP30,30,Beverage,SINK,45,0.17110266159695817,263
WL-STRESS-REP30,30,Dessert,Grill,94,0.3805668016194332,247
WL-STRESS-REP30,30,Dessert,Beverage,64,0.2591093117408907,247
WL-STRESS-REP30,30,Dessert,Dessert,36,0.145748987854251,247
WL-STRESS-REP30,30,Dessert,SINK,53,0.2145748987854251,247
WL-RAMP-REP01,1,Grill,Grill,51,0.19540229885057472,261
WL-RAMP-REP01,1,Grill,Beverage,89,0.34099616858237547,261
WL-RAMP-REP01,1,Grill,Dessert,75,0.28735632183908044,261
WL-RAMP-REP01,1,Grill,SINK,46,0.17624521072796934,261
WL-RAMP-REP01,1,Beverage,Grill,75,0.2788104089219331,269
WL-RAMP-REP01,1,Beverage,Beverage,49,0.1821561338289963,269
WL-RAMP-REP01,1,Beverage,Dessert,87,0.32342007434944237,269
WL-RAMP-REP01,1,Beverage,SINK,58,0.21561338289962825,269
WL-RAMP-REP01,1,Dessert,Grill,80,0.311284046692607,257
WL-RAMP-REP01,1,Dessert,Beverage,91,0.3540856031128405,257
WL-RAMP-REP01,1,Dessert,Dessert,46,0.17898832684824903,257
WL-RAMP-REP01,1,Dessert,SINK,40,0.1556420233463035,257
WL-RAMP-REP02,2,Grill,Grill,37,0.19473684210526315,190
WL-RAMP-REP02,2,Grill,Beverage,56,0.29473684210526313,190
WL-RAMP-REP02,2,Grill,Dessert,62,0.3263157894736842,190
WL-RAMP-REP02,2,Grill,SINK,35,0.18421052631578946,190
WL-RAMP-REP02,2,Beverage,Grill,57,0.2864321608040201,199
WL-RAMP-REP02,2,Beverage,Beverage,34,0.1708542713567839,199
WL-RAMP-REP02,2,Beverage,Dessert,51,0.2562814070351759,199
WL-RAMP-REP02,2,Beverage,SINK,57,0.2864321608040201,199
WL-RAMP-REP02,2,Dessert,Grill,53,0.2864864864864865,185
WL-RAMP-REP02,2,Dessert,Beverage,67,0.3621621621621622,185
WL-RAMP-REP02,2,Dessert,Dessert,35,0.1891891891891892,185
WL-RAMP-REP02,2,Dessert,SINK,30,0.16216216216216217,185
WL-RAMP-REP03,3,Grill,Grill,41,0.20098039215686275,204
WL-RAMP-REP03,3,Grill,Beverage,57,0.27941176470588236,204
WL-RAMP-REP03,3,Grill,Dessert,55,0.2696078431372549,204
WL-RAMP-REP03,3,Grill,SINK,51,0.25,204
WL-RAMP-REP03,3,Beverage,Grill,61,0.2932692307692308,208
WL-RAMP-REP03,3,Beverage,Beverage,49,0.23557692307692307,208
WL-RAMP-REP03,3,Beverage,Dessert,59,0.28365384615384615,208
WL-RAMP-REP03,3,Beverage,SINK,39,0.1875,208
WL-RAMP-REP03,3,Dessert,Grill,61,0.305,200
WL-RAMP-REP03,3,Dessert,Beverage,59,0.295,200
WL-RAMP-REP03,3,Dessert,Dessert,43,0.215,200
WL-RAMP-REP03,3,Dessert,SINK,37,0.185,200
WL-RAMP-REP04,4,Grill,Grill,44,0.1896551724137931,232
WL-RAMP-REP04,4,Grill,Beverage,70,0.3017241379310345,232
WL-RAMP-REP04,4,Grill,Dessert,73,0.3146551724137931,232
WL-RAMP-REP04,4,Grill,SINK,45,0.1939655172413793,232
WL-RAMP-REP04,4,Beverage,Grill,66,0.28205128205128205,234
WL-RAMP-REP04,4,Beverage,Beverage,48,0.20512820512820512,234
WL-RAMP-REP04,4,Beverage,Dessert,75,0.32051282051282054,234
WL-RAMP-REP04,4,Beverage,SINK,45,0.19230769230769232,234
WL-RAMP-REP04,4,Dessert,Grill,77,0.3392070484581498,227
WL-RAMP-REP04,4,Dessert,Beverage,69,0.3039647577092511,227
WL-RAMP-REP04,4,Dessert,Dessert,41,0.18061674008810572,227
WL-RAMP-REP04,4,Dessert,SINK,40,0.1762114537444934,227
WL-RAMP-REP05,5,Grill,Grill,55,0.22357723577235772,246
WL-RAMP-REP05,5,Grill,Beverage,72,0.2926829268292683,246
WL-RAMP-REP05,5,Grill,Dessert,67,0.27235772357723576,246
WL-RAMP-REP05,5,Grill,SINK,52,0.21138211382113822,246
WL-RAMP-REP05,5,Beverage,Grill,72,0.2987551867219917,241
WL-RAMP-REP05,5,Beverage,Beverage,51,0.21161825726141079,241
WL-RAMP-REP05,5,Beverage,Dessert,66,0.27385892116182575,241
WL-RAMP-REP05,5,Beverage,SINK,52,0.2157676348547718,241
WL-RAMP-REP05,5,Dessert,Grill,65,0.2981651376146789,218
WL-RAMP-REP05,5,Dessert,Beverage,65,0.2981651376146789,218
WL-RAMP-REP05,5,Dessert,Dessert,45,0.20642201834862386,218
WL-RAMP-REP05,5,Dessert,SINK,43,0.19724770642201836,218
WL-RAMP-REP06,6,Grill,Grill,50,0.21645021645021645,231
WL-RAMP-REP06,6,Grill,Beverage,72,0.3116883116883117,231
WL-RAMP-REP06,6,Grill,Dessert,64,0.27705627705627706,231
WL-RAMP-REP06,6,Grill,SINK,45,0.19480519480519481,231
WL-RAMP-REP06,6,Beverage,Grill,70,0.2928870292887029,239
WL-RAMP-REP06,6,Beverage,Beverage,48,0.200836820083682,239
WL-RAMP-REP06,6,Beverage,Dessert,72,0.301255230125523,239
WL-RAMP-REP06,6,Beverage,SINK,49,0.20502092050209206,239
WL-RAMP-REP06,6,Dessert,Grill,67,0.3031674208144796,221
